gene	logFC	P.Value	adj.P.Val
SNX4	2.15390593681647	0.0114322948979594	0.0388679452534033
LOC440944	1.99254924318498	0.0114355794604179	0.038872796586859
RNF19A	2.1321162250515	0.0114377569919114	0.038873883841601
MIR760	2.74313580849093	0.0114408284031294	0.0388780083085232
N4BP1	2.18342258589347	0.0114450898702557	0.0388839186266906
LRRC48	2.00450219677741	0.0114470118500315	0.0388839186266906
TTC13	2.43480602705947	0.0114497135617965	0.0388839186266906
PTTG1	2.91607735507564	0.0114525574711355	0.0388839186266906
LYST	2.21649819089008	0.0114536393361355	0.0388839186266906
SLC30A6	2.04813698699034	0.0114537166403002	0.0388839186266906
C11orf16	2.39949805121303	0.0114656750798838	0.0389182022257336
USP22	2.23959554401312	0.0114762274410692	0.0389431536859509
TBC1D19	2.28888466159262	0.0114767480063681	0.0389431536859509
LOC100505681	1.86936872160851	0.0114911248512397	0.0389856158620368
TLK2	2.16272281627982	0.011502286385289	0.0390081848521547
PLEKHO1	1.82872963861996	0.0115025678621593	0.0390081848521547
CCDC154	1.85516916649329	0.0115033694314559	0.0390081848521547
KLC3	1.98770098927327	0.0115093452956267	0.0390221256734095
AMMECR1	2.11961373851854	0.0115123020311132	0.0390258273615866
HUS1B	2.49393314388858	0.0115146755097775	0.0390275509746686
DCLK3	3.37475186337283	0.011523439640134	0.039044767056872
C4orf43	2.16349116858466	0.0115268695989129	0.039044767056872
PIAS1	2.50813576172923	0.0115271321169809	0.039044767056872
UBE2I	2.03397683367886	0.0115272183349592	0.039044767056872
RIOK3	2.2174108778289	0.0115337552864566	0.0390605863609631
DDX49	2.00877389072334	0.0115386182546167	0.0390707322971049
BRAT1	1.89810575388037	0.0115424137693052	0.0390772610478046
UBA1	2.12659530640889	0.0115583916057385	0.0391199642826166
SMO	2.29901644714831	0.0115592458958703	0.0391199642826166
CRISPLD1	2.06786076743546	0.0115606355310953	0.0391199642826166
CHST14	2.03129862221621	0.0115655332509511	0.0391302099934363
HIST2H2BA	2.46583684243912	0.0115795709629101	0.0391713711558125
STAT4	-3.06255670188395	0.0115845446007628	0.0391818620196481
ARHGAP35	2.14668226037942	0.0115948541815852	0.0392103940859488
MAP1B	3.42755851406731	0.0116023032054252	0.0392292449308012
PODNL1	1.98360260503757	0.0116085202766084	0.0392439249286441
LINC00184	-2.48738713713096	0.0116114144499721	0.039245559084028
LOC100128126	2.23014858304818	0.0116135305465142	0.039245559084028
SLC35E3	2.19028884435578	0.0116146300013087	0.039245559084028
SP9	2.66654924550946	0.0116180689564783	0.0392508412953287
UTP14C	2.01431583489682	0.0116225569511538	0.0392551155509826
CYP24A1	-2.75500034226751	0.0116258430994242	0.0392551155509826
NOL8	2.15032388641022	0.0116273568426865	0.0392551155509826
EML5	2.20559766544611	0.0116293802986911	0.0392551155509826
LOC400680	2.69371849210469	0.0116301466208954	0.0392551155509826
ACD	2.08273162120572	0.0116329332105381	0.0392551155509826
PDAP1	1.97939990581642	0.0116339843896929	0.0392551155509826
USP21	2.0153859957255	0.0116343413288347	0.0392551155509826
ZNF329	2.35144912394671	0.0116511677246907	0.0393055514762015
MADCAM1	-2.31816277478745	0.0116644421743105	0.0393439904802742
GLTSCR1	2.16082299133469	0.0116684224040962	0.0393462463305103
MIR3125	1.89394134665791	0.0116688714865309	0.0393462463305103
RBM39	1.94170166973991	0.011679844857376	0.039376902446504
ADNP2	2.23304388081272	0.0116860212967755	0.0393864599040215
ZBTB24	2.39937037936348	0.0116864441146932	0.0393864599040215
LHB	2.01963122968452	0.011688857408435	0.0393882496181821
PTGER1	-2.23347990604703	0.0117005811146854	0.0394213934745683
C7orf33	3.66900908896466	0.0117024608747022	0.0394213934745683
UTP15	2.21048241816647	0.0117109227071901	0.0394380859018182
SZT2	2.11543822175384	0.0117111854054238	0.0394380859018182
NPM1	2.01447671984939	0.0117163356183656	0.0394490811182491
MGC27345	2.04916283335234	0.0117226084422427	0.039463852037061
UGT8	-2.77864895681166	0.0117394178758807	0.0395140837173364
CLASP2	2.52642010212824	0.0117416058958524	0.0395150924697019
UTP23	2.14262549676766	0.0117445622548687	0.0395186862430267
OSBPL6	2.202141259471	0.0117475264659136	0.0395223052774449
SMNDC1	2.03434151422757	0.0117535443586756	0.0395361950248585
SNORA32	2.25206075668936	0.011758473409061	0.0395435985792504
ABO	-2.0072356956998	0.0117595247041324	0.0395435985792504
LINC00265	1.9980882557123	0.0117712508120016	0.0395766700661867
ERH	1.8621680626804	0.0117809214021499	0.0396028210861668
EFCAB4B	2.15371876636892	0.0117869723867658	0.0396167979706812
NSUN6	2.05020477465189	0.0117985938726949	0.0396494901846817
XPO7	2.23399445631137	0.011807700000749	0.039671139105828
PIP4K2B	2.14973967555269	0.0118088275585493	0.039671139105828
APOL1	-2.23149018265051	0.0118148348635999	0.0396807607776294
LOC100506334	2.48980523573664	0.0118154841061554	0.0396807607776294
ZNF407	2.2850755133702	0.0118192210952401	0.0396869416943187
CP	-2.45680178416114	0.011828640641921	0.039696665146645
POLR3A	2.51240552789543	0.0118297849447912	0.039696665146645
IGJ	-2.21845060953752	0.0118300504201051	0.039696665146645
NOP16	2.21945094694426	0.0118352789566707	0.039696665146645
TRMT61B	2.44682281551102	0.0118367266043566	0.039696665146645
C1QTNF3-AMACR	1.9357849740192	0.0118384192607902	0.039696665146645
GRM7	2.62165210325347	0.0118387307410766	0.039696665146645
FSCN1	2.39955599911559	0.0118389430000059	0.039696665146645
ASB3	1.96235638489859	0.0118391898681168	0.039696665146645
IKZF5	2.31685955556993	0.0118449099407565	0.0397094818039525
KRT83	-3.6270379868917	0.0118590706978856	0.0397505868050542
LBX2	2.23808183922204	0.0118651679655164	0.0397646548440739
ARL4D	2.43701742453894	0.0118680681932241	0.0397656921657531
C19orf43	1.91628867835104	0.0118692780878952	0.0397656921657531
CCDC157	2.13584932311707	0.0118748348174759	0.0397779403538499
SCO2	2.08579594756422	0.0118844613266641	0.0397941745320734
MIR4322	2.30229686520284	0.0118851230191972	0.0397941745320734
ULK2	2.15880153292026	0.0118872198139725	0.0397941745320734
ZNF615	2.3827901896357	0.0118891474795237	0.0397941745320734
PIK3C3	2.14203259256169	0.0118891894855454	0.0397941745320734
RAPH1	2.43973000020216	0.0118954936729423	0.0398089078202448
INPP5E	2.04251524701769	0.0119050365240741	0.0398344730257075
ZNF655	2.07944785804655	0.0119083921199242	0.0398393306956889
LOC100131564	1.99677906501914	0.0119108842516326	0.0398403361226481
ARL17A	2.74472106559273	0.0119125003880058	0.0398403361226481
STRN3	2.1834312119804	0.0119156866142822	0.0398440021969524
ASB7	2.16267514703998	0.0119174046521421	0.0398440021969524
DRGX	-3.77303585860833	0.0119283984068626	0.0398728472838191
NUDT10	2.75098837812862	0.0119298431063744	0.0398728472838191
EVPL	-2.52355345666215	0.0119390515563816	0.0398972521349155
ZDHHC18	2.04447675326009	0.0119437989750225	0.0399018172555852
CEBPZ	2.15735813875855	0.0119442312572391	0.0399018172555852
CENPC1	2.0490970963393	0.0119668256543545	0.0399709167826053
DCST1	2.51477350540794	0.0119737875669455	0.0399877878432655
MIR631	2.8293044651236	0.0119879949331172	0.0400248056173453
ANKRD5	2.61531705539309	0.0119886973912607	0.0400248056173453
NXF4	2.13834583309295	0.0119991787046472	0.040053407812003
POLR2G	1.82367821311721	0.0120031561753171	0.0400550409653842
ZNF799	2.10156355271022	0.0120075220841057	0.0400550409653842
ANKHD1-EIF4EBP3	2.13565473291439	0.0120075468634429	0.0400550409653842
C17orf63	2.16934136977869	0.0120078233936085	0.0400550409653842
C5orf51	2.22623595033098	0.012009238603499	0.0400550409653842
PNLIPRP1	2.05664166714744	0.0120208586303696	0.0400818391479813
DLL4	1.77628242110394	0.0120211040090189	0.0400818391479813
SREBF2	2.30322251477838	0.0120264941044156	0.0400874222174981
PIGF	1.88114647719043	0.0120266098003179	0.0400874222174981
DHPS	2.22749839979463	0.0120300730592121	0.0400925798434579
SCARNA22	1.93028893308968	0.0120321836690835	0.0400932285763123
RNF20	1.98483035834336	0.0120430055993929	0.0401229000434478
FBXL16	-2.2982809440815	0.0120461419741482	0.0401269606735156
STRN4	2.09780839996389	0.0120651297666812	0.0401838143398967
ARL4C	2.41048520542019	0.0120722629155743	0.0402010495722167
SKIL	2.07994429148399	0.0120741468298472	0.0402010495722167
BLMH	2.0578192795747	0.0120770315147554	0.0402042573143131
ABCD3	1.87320316269565	0.0120825016116062	0.0402160694646843
ZNF7	2.03393016980118	0.0120845068406675	0.0402163470336846
CHAF1A	2.33394687899141	0.0120882025063067	0.0402217150404825
EDC4	2.25901514229495	0.0120939633203537	0.0402217150404825
KBTBD8	2.61549779461614	0.0120939876287522	0.0402217150404825
HDGFRP3	2.18353209993632	0.0120951964850516	0.0402217150404825
NODAL	2.15053571562565	0.0120957303235093	0.0402217150404825
CIRBP-AS1	2.25414302524764	0.0121052607268642	0.0402470107992311
RYBP	2.23508930167938	0.0121092455008983	0.0402538635983793
CCNG1	1.87046882021081	0.0121159391710777	0.0402697177722318
LCN10	-2.14879803184485	0.0121242083423774	0.0402830447658634
PVRL3	2.51218830235259	0.0121250245769999	0.0402830447658634
PLXNC1	2.73480507103991	0.0121257239310032	0.0402830447658634
NUDT5	2.0734820732903	0.0121360423058236	0.040306484378305
NIPSNAP3A	1.96492279866898	0.0121366511113127	0.040306484378305
MAP3K7	2.25724317939727	0.0121385579925489	0.040306484378305
ARG2	2.12061889222799	0.0121500616625786	0.0403341437471115
MBOAT1	1.93658197923637	0.0121507427211025	0.0403341437471115
PYHIN1	-2.82090225022339	0.0121584424934834	0.0403516204307544
ZC3H18	2.15209583542178	0.0121619079356822	0.0403516204307544
C8orf83	2.39088961252572	0.0121632184953241	0.0403516204307544
NCL	2.06727452835885	0.0121637208103411	0.0403516204307544
LOC100506930	2.0081891105762	0.0121663023551626	0.0403537871428329
FABP1	-2.28874953703706	0.0121701790759575	0.0403602483904099
RASSF5	-2.46453029816739	0.012191442990567	0.0404243600096032
CCDC71	2.07241302834741	0.0122166772800511	0.0405016141892189
PHF8	2.10358197300585	0.0122354728030209	0.0405575010099819
LSM14B	2.15154490591076	0.0122403359976047	0.0405671952939303
DHRS4L1	2.02735612617471	0.0122514327133483	0.040596366590923
KIAA1522	2.03622449794202	0.0122544181733391	0.040596366590923
SMG6	1.9079993171522	0.0122565675510198	0.040596366590923
DYSF	-2.66083764283279	0.012256897836254	0.040596366590923
DMPK	1.81538292910342	0.0122682967241969	0.040627690655253
TSG1	2.40960623016529	0.0122716806346015	0.0406324666075427
RRN3P2	1.83346828764468	0.0122799660040748	0.0406534675844437
MLH3	2.13753895116006	0.0122876063589236	0.0406723269007966
C6orf147	1.94232223044426	0.0122927656004256	0.0406829689948608
VPS54	1.89577245955603	0.0123089632072299	0.040730133471615
UBE2T	2.63426291799895	0.0123123006824344	0.0407347358230231
ATAD2	2.24992787629102	0.0123174398808181	0.040745296703446
PEX11A	1.74994320161817	0.0123242474436351	0.0407613722151901
GTF2H3	2.12701045325597	0.0123307395110455	0.0407682472317421
SIPA1L3	2.31496916069686	0.0123314506468613	0.0407682472317421
EP400NL	2.25158124468771	0.0123321707434258	0.0407682472317421
GLT8D2	1.93989947497228	0.0123427973808831	0.0407924680368288
GBP3	-2.02267916778953	0.0123433995558065	0.0407924680368288
USP9X	2.22376299213453	0.0123453455068927	0.0407924680368288
AFG3L1P	1.90759793967037	0.0123478005936195	0.0407941388099276
INO80	2.04120284064824	0.0123498912247166	0.0407946051725997
HDGF	1.83602921177661	0.0123548863520841	0.0408046641104345
LOC158257	1.94346968754715	0.0123602574279134	0.0408159613281548
LPCAT3	1.85739326618596	0.0123647689150626	0.0408240366956009
SNORD59B	1.79616523727545	0.0123666046360228	0.0408240366956009
UBFD1	2.30379813637877	0.0123725315273366	0.0408371600537927
LOC729911	-3.17677888673321	0.0123830712781737	0.0408655022184297
HARS2	2.03519904811793	0.0123892066674457	0.0408745665775231
ZBTB22	2.15177978538901	0.0123897245436887	0.0408745665775231
SEC24C	2.08807303105855	0.0123968010110209	0.0408882871042975
SLC29A4	1.75290752487592	0.0123977913445841	0.0408882871042975
ZNF691	1.88115519334431	0.0124020193765585	0.0408957859240252
MAP3K3	2.09639260431475	0.0124073002922616	0.040905557626752
GRIK5	2.12096452562577	0.0124088922782482	0.040905557626752
PMS1	2.11371207780611	0.0124154208063361	0.0409206325080153
TAS2R8	2.13077247425959	0.0124192480911635	0.0409268008749115
DET1	2.13958178255402	0.0124286160995185	0.0409512235078765
APBA3	1.92164301803573	0.0124454537229726	0.0410002463172109
VASN	-1.76303156349921	0.012447728802203	0.0410012864654337
ZNF41	2.27680696649396	0.0124655187047554	0.0410534221617426
THAP9	2.04442639827595	0.0124678419120353	0.041053904195699
LOC100190940	-2.01057590250743	0.0124695887923092	0.041053904195699
MAPK6	2.38723421393788	0.0124908845692794	0.0411100791534748
CNOT3	2.16784847823931	0.0124921942244321	0.0411100791534748
CHST13	-2.3492230837971	0.0124925448407219	0.0411100791534748
SH2D2A	2.32524178144768	0.0125050433904665	0.0411413611497422
CCDC66	2.12481047379362	0.0125059829051663	0.0411413611497422
C2orf71	-2.57532493674941	0.0125188053551674	0.0411770702392696
C10orf76	1.97265273485306	0.0125214959180901	0.0411794473647578
SERHL2	1.9060616282984	0.0125253750427187	0.0411857319522207
DGCR14	1.99817672940218	0.0125493033470099	0.0412579295898711
COX19	2.05320472965718	0.0125530456155063	0.0412637500078675
SNX12	1.97571121242889	0.0125597208195411	0.0412792080838257
ZNF324B	2.43570297320761	0.0125687672964754	0.0413024535876327
LOC256021	2.99354631186328	0.0125782681712036	0.0413215205316361
GUSB	1.93280065987667	0.0125785188658378	0.0413215205316361
DENND5B	2.46510537304242	0.0125848037883864	0.0413292411532288
RAET1K	3.47890384737907	0.012584819106775	0.0413292411532288
ATG9B	2.33962048711318	0.0125914033349096	0.0413443756764975
MLLT11	2.90065042268324	0.0126043884758289	0.041376025122932
LOC100507462	1.90042643209132	0.0126049966624626	0.041376025122932
TLE6	1.82812599192251	0.0126097782658451	0.0413852289822889
PKP3	-2.39246832218771	0.0126117733115202	0.0413852859207891
ATPAF2	1.84817368958262	0.0126168501303727	0.0413954540338945
NUP54	2.00480648797358	0.0126201814647449	0.0413993831513467
BMP5	2.94781413246267	0.0126220044206055	0.0413993831513467
FAM194B	1.74677144311124	0.0126330063553145	0.0414224831036935
SLC5A11	-3.51510672844311	0.0126350705743681	0.0414224831036935
MIR1304	2.50250335229916	0.0126361330489645	0.0414224831036935
LECT1	2.19314746885779	0.0126369651215703	0.0414224831036935
TELO2	1.86901626089899	0.0126389924939976	0.0414226400829122
NACAP1	1.80464271549764	0.0126427073705437	0.0414266936238659
DSCAML1	2.387570498044	0.0126441886732119	0.0414266936238659
CABYR	2.73140884414695	0.0126487816129656	0.0414352542318282
TMBIM1	-1.96060477679059	0.0126523509693085	0.0414404595998981
LOC100287015	1.93192904496656	0.0126548794343337	0.041442254623297
DDX3X	2.04626337757435	0.0126584303933455	0.0414473970288137
CDKN1B	2.02381015528703	0.012670689465659	0.041476079098496
POLK	2.04602906277429	0.0126711542424106	0.041476079098496
BMPR2	2.35486603489874	0.0126784076751076	0.0414933310931031
APOBEC3H	-2.25517824878766	0.0126807001625369	0.0414943442691553
GALNT2	1.9794333336386	0.0126830672669054	0.0414956012550442
FMN1	-3.35920018568025	0.0126856189572289	0.0414974616693719
TSR1	2.11309768102295	0.0126888516666233	0.0415015489177493
SCARNA1	2.29012157319447	0.0126978100729323	0.041524359053943
IGBP1	2.15197341971524	0.0127018220364576	0.0415309887398301
SNW1	2.08908399580148	0.0127150125732598	0.0415633111932406
RNPC3	2.33239605210332	0.0127156799321001	0.0415633111932406
LOC344595	2.10862565809464	0.0127186962760919	0.0415639161770017
SEMA6D	2.22444331147709	0.0127198374843505	0.0415639161770017
DPYSL2	2.36157280475846	0.0127323643744872	0.0415940251624335
HIST1H4I	2.69059917409474	0.0127330271045852	0.0415940251624335
DNAJA1	2.36251170603599	0.0127371316204228	0.0416009390181001
RNF217	2.13264464286997	0.0127391458001717	0.0416010245028704
GPR172A	1.94018573827327	0.0127472800214747	0.0416128035162937
PRIMA1	-3.66123968109582	0.0127473820900174	0.0416128035162937
SCMH1	1.98351378510583	0.0127487185005715	0.0416128035162937
RAD1	2.34606296295295	0.0127539468465935	0.0416233767485677
TRAPPC4	1.93057125135861	0.0127790466059288	0.0416987882856176
ZNF516	1.83514402536966	0.0128004282044107	0.041754750744798
CCT5	2.19630653162156	0.0128007793160068	0.041754750744798
ASPRV1	1.75820480286513	0.0128021829675344	0.041754750744798
FBXW10	3.01800760685208	0.0128046142104746	0.041756172193921
KLHDC10	2.22494989727263	0.0128082714992591	0.0417615907437669
KLK14	2.10436888321049	0.0128104317040765	0.0417621270976017
BEND7	1.78955632550951	0.0128182095579391	0.0417809740201611
RAB35	2.14802376123017	0.0128280077638066	0.0418063993872321
HNRNPL	2.06401279807411	0.0128301302907363	0.0418068057402595
C9orf11	2.06546573760117	0.0128639287619314	0.0419104115323331
IP6K3	-3.43415857740706	0.0128871860097701	0.0419779110399299
SELL	-1.82981035414876	0.0128886590094404	0.0419779110399299
IFT20	1.96004289606437	0.0128940165916849	0.0419888252719572
CCT8	2.35890718129077	0.0129034466361044	0.0420129958467591
SBF1P1	2.90139728433407	0.0129055456355543	0.0420132930879916
PLIN1	-2.34827384041336	0.0129177459899509	0.0420464695264757
PCIF1	2.04411347857447	0.012920946935926	0.0420503476798114
ASTE1	2.02763205573995	0.0129256133507387	0.0420589931546507
MPZ	1.80518999643695	0.0129385391623822	0.0420945072313448
MT1X	-2.24869286056435	0.0129435200456788	0.0421041660929388
TTLL3	2.00168892323516	0.0129473401828213	0.0421100467307613
SFMBT2	1.8859538816648	0.0129499708907538	0.0421120576316882
SMAP1	2.31748623166362	0.0129582617287534	0.0421324712454777
SNORA61	1.88429112426339	0.0129773021381351	0.0421831623632156
CHODL	1.73307618778845	0.0129778839383725	0.0421831623632156
SOSTDC1	3.21013296389135	0.0129874432928763	0.0422076779541433
LOC100132724	2.48651515439529	0.0129920083119705	0.042215957443524
TTF1	2.02195031355889	0.0130005074003974	0.0422307024667044
FAM21C	2.14556346092775	0.0130005823038569	0.0422307024667044
HERC3	2.49058105937718	0.0130036778603253	0.0422342019098505
ZBTB43	2.07189461571706	0.0130141804023231	0.0422617534293937
DSCR9	2.18794389339608	0.0130230793935058	0.0422840898973628
SEMA6A	2.19230242474694	0.0130415759046155	0.0423375763853528
